stt,question,answer
234,"Để đảm bảo chất lượng công tác đắp nền đường, phải dùng biện pháp thi công
nào dưới đây?
a. Đắp lấn dần từ chỗ cao xuống chỗ thấp
b. Đắp thành từng lớp từ chỗ thấp nhất lên cao dần
c. Đắp lẫn lộn các loại đất, đá, đất lẫn đá trên cùng một đoạn nền đường
d. Đắp loại đất có chỉ số sức chịu tải CBR thấp ở trên và cao ở phía dưới",B 
235,"Loại vật liệu nào phù hợp để đắp đoạn tiếp giáp giữa mố cấu hoặc lưng cống
với nền đường đắp liền kề?
a. Vật liệu có tính thoát nước tốt, tính nén lún nhỏ như đất lẫn sỏi cuội, cát lẫn
đá dăm, cát hạt vừa, cát hạt thô
b. Đất có tính thoát nước kém
c. Cát mịn
d. Đá phong hóa",A 
236,"Để đảm bảo an toàn lao động trong quá trình thi công nền đường bằng phương
pháp nổ mìn, phải thực hiện tốt nội dung nào dưới đây?
a. Thi công nổ mìn về ban đêm
b. Lắp đặt thuốc nổ ở các lỗ mìn cũ không nổ
c. Phải có cảnh báo và hiệu lệnh phòng tránh cho công trường và dân cư xung
quanh
d. Đáp án a và b",C 
237,"Sai số cho phép về vị trí tim rãnh xây cho phép đối với đường cấp III, IV và V
là bao nhiêu?
a. 10 mm
b. 50 mm
c. 70 mm
d. 100 mm",D 
238,"Phương pháp nào dưới đây thường được sử dụng để xác định mô đun đàn hồi
của nền đất ở hiện trường?
a. Phương pháp dùng tấm ép cứng
b. Phương pháp dùng cần đo võng Benkelman
c. Phương pháp dùng thiết bị đo độ võng FWD
d. Phương pháp dùng chùy xuyên động DCP",A 
239,"Chỉ tiêu nào dưới đây thường được dùng để đánh giá chất lượng của hỗn hợp
cấp phối đá dăm khi xem xét chấp nhận nguồn cung cấp vật liệu?
a. Độ hào mòn Los-Angeles của cốt liệu
b. Hàm lượng hạt thoi dẹt
c. Độ ẩm
d. Đáp án a và b",D 
240,"Mật độ kiểm tra độ chặt lu lèn lớp móng cấp phối đá dăm để phục vụ công tác
nghiệm thu như thế nào?
a. 7000 m2 kiểm tra tại 2 vị trí ngẫu nhiên
b. 9000 m2 kiểm tra tại 2 vị trí ngẫu nhiên
c. 7000 m2 kiểm tra tại 3 vị trí ngẫu nhiên
d. 9000 m2 kiểm tra tại 3 vị trí ngẫu nhiên",A 
241,"Khe hở tối đa cho phép dưới thước 3 m khi nghiệm thu độ bằng phẳng của lớp
móng trên cấp phối đá dăm là bao nhiêu?
a. 3 mm
b. 5 mm
c. 7 mm
d. 10 mm",B 
242,"Để xác định giới hạn dẻo và giới hạn chảy của cấp phối thiên nhiên, tiến hành
thí nghiệm với phần vật liệu lọt sàng nào dưới đây?
a. Sàng 2,36 mm
b. Sàng 4,75 mm
c. Sàng 0,425 mm
d. Sàng 1,18 mm",C 
243,"Có thể sử dụng phương pháp nào dưới đây để bảo dưỡng lớp móng cấp phối
gia cố xi măng?
a. Tưới nước trực tiếp lên mặt lớp cấp phối gia cố xi măng hàng tuần.
b. Tưới nhũ tương nhựa đường a xít với lượng 0,8 - 1,0 lít/m2
c. Phủ kín 5 cm cát trên bề mặt lớp cấp phối gia cố xi măng và tưới nước giữ
cho cát ẩm trong vòng 7 ngày
d. Đáp án b hoặc c",D 
244,"Khi thi công mặt đường thấm nhậm nhựa, quy định về nhiệt độ đối với nhựa
đường 60/70 trước khi phun tưới là bao nhiêu?
a. 150oC ± 10oC
b. 160oC ± 10oC
c. 170oC ± 10oC
d. 180oC ± 10oC",B 
245,"Nhiệt độ không khí tối thiểu cho phép thi công mặt đường láng nhựa nóng là
bao nhiêu?
a. 0oC
b. 5oC
c. 10oC
d. 15oC",D 
246,"Có thể sử dụng phương pháp nào dưới đây để kiểm tra phục vụ cho công tác
nghiệm thu độ nhám của mặt đường bê tông nhựa?
a. Phương pháp sử dụng con lắc Anh.
b. Phương pháp rắc cát
c. Phương pháp dùng thiết bị MTM
d. Phương pháp đo cự li hãm xe",B 
247,"Để xác định độ chặt của bê tông nhựa ở hiện trường, có thể sử dụng phương
pháp nào?
a. Đem so sánh khối lượng thể tích của mẫu khoan ở hiện trường và mẫu đúc
trong phòng thí nghiệm từ hỗn hợp lấy ở trạm ở lý trình tương ứng.
b. Phương pháp dùng phễu rót cát
c. Phương pháp đồng vị phóng xạ
d. Tất cả các phương pháp trên",A 
248,"Khi thi công bằng công nghệ ván khuôn trượt, độ sụt yêu cầu của hỗn hợp bê
tông xi măng là bao nhiêu?
a. 10 - 20 mm
b. 20 - 30 mm
c. 20 - 40 mm
d. 40 - 60 mm",A 
249,"Thí nghiệm rắc cát dùng để xác định chỉ tiêu nào dưới đây?
a. Độ góc cạnh của cát
b. Độ bằng phẳng
c. Độ nhám
d. Độ chặt của vật liệu",C 
250,"Công việc nào sau đây không thuộc nội dung công tác hoàn thiện?
a. Khôi phục lại các mốc đường chuyền các cấp, cọc tim tuyến
b. Sửa chữa những chỗ thừa, thiếu bề rộng, độ cao của nền đường
c. Gọt mái đào, vỗ lại mái đắp chuẩn bị cho công tác gia cố nếu cần thiết
d. Hoàn chỉnh rãnh thoát nước, gọt mui luyện của nền đường",A 
251,"Khi đào cấp thì kích thước cấp phụ thuộc yếu tố nào?
a. Phương pháp thi công thủ công hay cơ giới
b. Phương tiện đầm lèn
c. Cả hai đáp án a và b
d. Loại đất của nền đất thiên nhiên",C 
252,"Nguyên tắc khi lấy mẫu để kiểm tra chất lượng đầm nén nền đường cần lấy ở
những vị trí nào?
a. Ở mép đường, nền đắp đầu cầu, hai bên sườn cống, lưng tường chắn
b. Ở những chỗ đại diện và những nơi đặc biệt quan trọng
c. Phân bố đều trên mặt bằng và mặt cắt công trình, cứ mỗi lớp đắp lấy một đợt
mẫu
d. Cả đáp án b và c",D 
253,"Mái đường cần được gia cố trong trường hợp nào?
a. Nền đắp cao trên 1m hoặc dưới 1m nhưng dùng đất không tốt
b. Nền đường đắp cao trên 6 m và sử dụng đất đắp không tốt
c. Nền đường bị ảnh hưởng của dòng nước chảy, đường qua đồng chiêm trũng
d. Cả hai đáp án a và đáp án c",D 
254,"Những tiêu chí có thể được dùng để kiểm tra chất lượng đất đắp là gì?
a. Độ chặt yêu cầu
b. Thành phần hạt so với thiết kế
c. Hệ số thấm, sức kháng trượt của vật liệu và mức độ co ngót khi đầm nén
d. Cả ba đáp án trên",D 
255,"Ở khu vực đồng bằng, nếu nền đắp dưới 2 m và dốc ngang là 5% thì rãnh dọc
được đào như thế nào?
a. Ở phía thấp và mép rãnh cách chân đường tối thiểu 1 m
b. Ở phía cao và mép rãnh cách chân đường tối thiểu 1 m
c. Ở cả hai bên và mép rãnh cách chân đường tối thiểu 0,5 m
d. Đáp án a hoặc đáp án b",B 
256,"Khi thiết kế nổ mìn gần các công trình, thiết bị thì phương pháp nổ mìn nào là
thích hợp nhất?
a. Nổ mìn vi sai hoặc nổ định hướng
b. Nổ mìn ốp hoặc nổ mìn nông
c. Nổ mìn buồng
d. Cả hai đáp án a và b",A 
257,"Sai lệch về độ ẩm của đất đắp so với độ ẩm tốt nhất dao động trong khoảng nào
để khi đắp đất đạt được khối lượng thể tích khô lớn nhất?
a. Đối với đất dính 10%; đối với đất không dính 20% của độ ẩm tốt nhất
b. Đối với đất dính 20%; đối với đất không dính 10% của độ ẩm tốt nhất
c. 10% không phân biệt loại đất
d. 20% không phân biệt loại đất",A 
258,"Mục đích của công tác đầm thí nghiệm trước khi thi công đại trà là để xác định
được:
a. Loại máy đầm hiệu quả nhất của đơn vị thi công
b. Áp suất đầm, số lần đầm, chiều dầy lớp đất, độ ẩm tốt nhất và độ ẩm khống
chế
c. Chiều dầy tối đa của lớp đất đầm nén tương ứng với loại máy đầm
d. Cả ba đáp án trên",B 
259,"Nền đường sau khi thi công xong xuất hiện vết nứt, trường hợp nào vẫn được
nghiệm thu?
a. Nứt nẻ nhỏ, vết nứt ngắn, đứt đoạn không có hướng nhất định
b. Nứt dải liên tục theo tim hoặc các hướng khác
c. Mặt bị dộp (bóc bánh đa).
d. Không có trường hợp nào được nghiệm thu trong ba đáp án trên",A 
260,"Khi kiểm tra nghiệm thu độ bằng phẳng mặt nền đường yêu cầu khe hở dưới
đáy thước không được vượt quá trị số nào?
a. 3 cm
b. 2 cm đối với nền đất và 3-5cm đối với nền đá
c. 3-5 cm đối với nền đất và 2cm đối với nền đá từ cấp 4 đến cấp 1
d. 2 cm đối với nền đất và 3-5cm đối với nền đá từ cấp 4 đến cấp 1",D 
261,"Trong công tác nghiệm thu kiến trúc tầng trên đường sắt, trường hợp nào sẽ
phải nghiệm thu lại?
a. Có một trong những sai sót về cự ly, thủy bình, phương hướng, cao thấp,
chèn tà vẹt
b. Có sai sót đồng thời cả về cự ly và thủy bình
c. Có sai sót đồng thời về cự ly, thủy bình và phương hướng
d. Có sai sót đồng thời về cự ly, thủy bình, phương hướng, cao thấp và chèn tà
vẹt",A 
262,"Trong công tác nghiệm thu kiến trúc tầng trên đường sắt có mối nối của đường
chính tuyến thì chiều dài nghiệm thu đường quy định là bao nhiêu?
a. Toàn bộ chiều dài tuyến thi công
b. 10% tổng chiều dài tuyến thi công
c. 1000 m
d. 10% tổng chiều dài tuyến thi công nhưng không được nhỏ hơn 1000 m",C 
263,"Tiêu chuẩn kỹ thuật nghiệm thu công tác chèn tà vẹt đường sắt có mối nốitrên
đường chính tuyến và đường đón gửi tàu phải đảm bảo những yêu cầunào?
a. Số lượng tà vẹt lỏng lẻ tẻ không vượt quá 4%
b. Không có tà vẹt mối lỏng
c. Không có tà vẹt lỏng liên tiếp giữa cầu
d. Cả ba đáp án trên",D 
264,"Nội dung công tác nghiệm thu khe hở ray trên đường chính tuyến vàđường đón
gửi tàu?
a. Kiểm tra sai số giữa khe hở thực tế so với khe hở tiêu chuẩn
b. Kiểm tra sai số giữa tổng số khe hở thực tế so với tổng số khe hở tiêu
chuẩn/1km
c. Cả đáp án a và đáp án b
d. Đáp án a hoặc đáp án b",C 
265,"Tiêu chuẩn kỹ thuật nào dùng cho nghiệm thu kiến trúc tầng trên đường sắt
không mối nối?
a. Cự ly, thủy bình, phương hướng, cao thấp và chèn tà vẹt
b. Nhiệt độ khóa ray, lượng chuyển vị đường
c. Lực kháng ngang đá ba lát
d. Cả ba đáp án trên",D 
266,"Trên đường sắt không mối nối, yêu cầu lực cản ngang và lực cản dọc của đá ba
lát lên tà vẹt là bao nhiêu?
a. 400 kg/m và 600 kg/m
b. 600 kg/m và 400 kg/m
c. 400 kg/m theo cả hai phương
d. 600 kg/m theo cả hai phương",A 
267,"Vật liệu làm lớp ballast đường sắt phải đáp ứng những yêu cầu nào về mặt kích
cỡ sau đây?
a. Cỡ hạt 25mm - 50 mm chiếm tỉ lệ ≥ 90% khối lượng toàn bộ
b. Kích cỡ hạt < 25 mm nhưng > 20 mm phải < 5% khối lượng toàn bộ
c. Kích cỡ hạt > 50 mm nhưng < 65 mm phải < 5% khối lượng toàn bộ
d. Cả 3 đáp án trên",D 
268,"Hàm lượng sét (nếu có) trong vật liệu làm lớp ballast đường sắt không được
vượt quá trị số nào sau đây?
a. 0,1 % khối lượng
b. 0,5 % khối lượng
c. 1 % khối lượng
d. 5 % khối lượng",B 
269,"Cường độ chịu nén ở trạng thái khô của đá làm lớp ballast đường sắt phải lớn
hơn giá trị nào sau đây?
a. 700 kg/cm2
b. 750 kg/cm2
c. 800 kg/cm2
d. 1000 kg/cm2",C 
270,"Yêu cầu về độ mài mòn trong thùng quay của đá làm lớp ballast đường sắt phải
nhỏ hơn giá trị nào sau đây?
a. 10 % khối lượng ban đầu
b. 20 % khối lượng ban đầu
c. 30 % khối lượng ban đầu
d. 50 % khối lượng ban đầu",C 
271,"Khi hỗn hợp bê tông bị mất độ sụt quá nhanh, TVGS cần kiểm tra nguyên nhân
nào?
a. Nhiệt độ XM và cốt liệu cao.
b. Nguồn vật liệu thay đổi so với vật liệu đã làm thí nghiệm xác định cấp phối.
c. Cách trộn phụ gia hóa dẻo không phù hợp.
d. Cả 3 nguyên nhân trên",D 
272,"Khi thi công kết cấu nhịp BTCT ứng suất trước , nếu sử dụng bê tông có phụ
gia hóa dẻo và phát triển nhanh cường độ, sau khi đổ bê tông bao lâu có thể
tiến hành căng cốt thép ứng suất trước?
a. 3- 4 ngày.
b. 7 ngày.
c. 14 ngày.
d. Tùy theo kết quả thí nghiệm và theo thiết kế",D 
273,"Khi chọn phương pháp lao lắp kết cấu nhịp cầu BTCT, cần xem xét yếu tố nào
dưới đây?
a. Chiều dài nhịp, trọng lượng khối dầm cần cẩu lắp
b. Số lượng nhịp
c. Địa hình, địa chất, thủy văn
d. Cả 3 yếu tố trên.",D 
274,"Trong các yếu tố dưới đây, yếu tố nào không ảnh hưởng đến độ võng của kết
cấu nhịp cầu dầm BTDUL thi công theo công nghệ đúc hẫng cân bằng?
a. Tải trọng xe đúc và trọng lượng các đốt dầm.
b. Lực căng các thanh neo đốt dầm K0 vào đỉnh trụ.
c. Lực căng cốt thép ứng suất trước trong dầm.
d. Nhiệt độ môi trường, từ biến và co ngót của bê tông",B 
275,"Phương pháp căng đồng thời tất cả các bó cốt thép ứng suất trước có thể áp
dụng cho trường hợp nào dưới đây?
a. Chế tạo các cấu kiện BTCT ƯST lắp ghép theo phương pháp căng trước.
b. Chế tạo các cấu kiện BTCT ƯST lắp ghép theo phương pháp căng sau.
c. Thi công kết cấu nhịp cầu BTCT ƯST theo công nghệ đúc dầm trên hệ giàn
giáo và ván khuôn di động.
d. Thi công kết cấu nhịp cầu BTCT ƯST theo công nghệ đúc đẩy.",A 
276,"Nhà thầu biên soạn Quy trình thi công một hạng mục xây dựng đã trình Tư vấn
giám sát và được thông qua. Nếu xẩy ra sai sót thì ai chịu trách nhiệm:
a. Nhà thầy xây dưng
b. Tư vấn GS đã duyệt Quy trình đó
c. Cả a và b
d. Chủ đầu tư",C 
277,"Tải trọng thử tải bằng bao nhiêu phần trăm tải trọng tác dụng lên kết cấu phụ
tạm:
a. 30%
b. 70%
c. 100%
d. 125%",D 
278,"Nhà thầu dùng Giá lao cầu tự chế và Cần cẩu nổi tự chế trên hệ nổi để laocầu.
Ai có quyền kiểm tra và cho phép sử dụng Giá lao cầu và Hệ cẩu nổinày:
a. Tư vấn giám sát
b. Cục Đăng kiểm Bộ GTVT
c. Sở Xây dựng địa phương
d. Chủ đầu tư",B 
279,"Thời điểm phù hợp nhất để hạ dầm cầu lên gối là lúc nào:
a. Bất cứ lúc nào đã chuẩn bị xong
b. Sáng sớm hoặc ban đêm khi nhiệt độ thấp nhất trong ngày
c. Giữa trưa hoặc lúc nhiệt độ cao nhất trong ngày
d. Lúc nhiệt độ gần với nhiệt độ trung bình năm",D 
280,"Thời điểm nào là hợp lý nhất để đo kiểm tra cao độ các đốt kết cấu nhịp đang
dúc hẫng và điều chỉnh ván khuôn đốt đúc tiếp theo:
a. Trước khi lắp cốt thép thường của đốt tiếp theo
b. Sau khi lắp cốt thép thường của đốt tiếp theo, ngay trước khi đổ bê tông đốt
tiếp theo
c. Trước khi lắp cốt thép thường của đốt tiếp theo, vào thời điểm sáng sớm
trước khi có nắng
d. Trước khi lắp cốt thép thường của đốt tiếp theo, vào buổi trưa nắng gắt.",C 
281,"Điểm dừng khi đổ bê tông dầm, bản trong kết cấu bến dạng cầu tàu:
a. Tại ½ chiều dài nhịp.
b. Tại ¼ chiều dài nhịp
c. Tại vị trí gối đỡ.
d. Tại vị trí bất kỳ trong 3 vị trí trên.",B 
282,"Khi bắt buộc phải bố trí điểm dừng đối với bê tông đổ tại chỗ, việc xử lý bề
mặt mối nối phải được thực hiện trong khoảng thời gian sau:
a. Trong vòng 2 h.
b. Trong vòng 4 h.
c. Trong vòng 6 h
d. Trong vòng 9 h.",A 
283,"Khi đổ bê tông được chia thành nhiều lớp, việc đầm bê tông phải được thực
hiện như sau:
a. Đầm xuyên đến vị trí tiếp giáp giữa 2 lớp vừa đổ và lớp dưới.
b. Đầm xuyên khoảng 5 cm của lớp dưới.
c. Đầm xuyên khoảng 10 cm của lớp dưới.
d. Đầm xuyên vào toàn bộ chiều dày của lớp dưới.",C 
284,"Chiều cao cho phép bê tông rơi tự do khi đổ bê tông:
a. Dưới 1 m.
b. Dưới 1.5 m
c. Dưới 2 m
d. Dưới 3 m",B 
285,"Cho phép lắp dựng các bộ phận kết cấu khác lên trên kết cấu bê tông đổ tại chỗ
sau khi cường độ đã đạt:
a. Đạt 50% cường độ thiết kế.
b. Đạt 70% cường độ thiết kế
c. Đạt 90% cường độ thiết kế
d. Đạt 100% cường độ thiết kế",B 
286,"Cho phép lắp dựng các bộ phận kết cấu khác lên trên kết bê tông đổ tại chỗ sau
khi cường độ đã đạt:
a. Đạt 50% cường độ thiết kế.
b. Đạt 70% cường độ thiết kế
c. Đạt 90% cường độ thiết kế
d. Đạt 100% cường độ thiết kế",B 
287,"Công tác hạ cọc tường cừ vào nền đất có thể thực hiện bằng thiết bị như sau:
a. Bằng búa diêzel.
b. Bằng búa hơi
c. Bằng búa rung.
d. Bằng bất kỳ một trong 3 thiết bị nêu trên",C 
288,"Khi tường cừ hạ bị nghiêng theo hình rẻ quạt dọc theo tuyến bến, cần phải xử
lý bằng phương pháp như sau:
a. Hạ cọc tiếp theo không liên kết khóa với hàng cọc bị xiên để đảm bảo độ
thẳng, rồi hàn với nhau (cả dưới nước và trên khô) để đảm bảo liên kết.
b. Chế tạo cọc vát dần để khắc phục độ xiên
c. Nhổ lên đóng lại để đảm bảo độ thằng.
d. Bất kỳ trong 3 phương pháp nêu trên.",B 
289,"Việc đóng một cọc cừ được coi là hoàn thành khi:
a. Hạ cọc đến cao độ thiết kế.
b. Hạ cọc đến khi đạt độ chối thiết kế
c. Hạ cọc đến cao độ thiết kế và đạt độ chối thiết kế
d. Bất kỳ trong 3 trường hợp nêu trên.",A 
290,"Việc đổ bê tông dầm mũ tường cừ trong điều kiện một phần luôn bị ngập nước
không thể tiến hành được bằng phương pháp như sau:
a. Đúc sẵn bộ phận kết cấu luôn bị ngập.
b. Đổ bê tông dưới nước bằng phương pháp rút ống thẳng đứng
c. Đổ bê tông dưới nước bằng phương pháp vữa dâng
d. Chế tạo ván khuôn thép kín cho phần kết cấu ở dưới nước để đổ trong điều
kiện khô.",C 
291,"TVGS có bắt buộc phải kiểm tra Danh mục các phép thử được phép thực hiện
của PTN mà Nhà thầu đệ trình:
a. Không nhất thiết vì công tác kiểm tra chất lượng là trách nhiệm của NT.
b. Không cần thiết, vì PTN đã được cấp dấu LAS thì đương nhiên được thực
hiện các phép thử.
c. Nhất thiết phải kiểm tra và so sánh với những phép thử phải thực hiện trong
dự án.
d. Nếu PTN đã có chứng chỉ hợp chuẩn, còn hiệu lực và không bị đình chỉ hoạt
động thì không cần thiết phải kiểm tra",C 
292,"TVGS xử lý thế nào trong trường hợp: khi đang thực hiện dự án, phát hiện thấy
tem hiệu chuẩn của thiết bị thí nghiệm - thử nghiệm đã hết hiệu lực..
a. Không có ý kiến gì vì thiết bị đã được kiểm tra trước khi chấp thuận cho
PTN hoạt động trong dự án.
b. Tiếp tục cho làm thí nghiệm, sau đó yêu cầu PTN kiểm tra hiệu chuẩn bổ
sung.
c. Không có xử lý gì vì các phép thử trước đây cũng đã tiến hành trên chính
thiết bị ấy.
d. Đình chỉ thí nghiệm, yêu cầu PTN mời đơn vị có chức năng đến kiểm tra,
hiệu chuẩn lại.",D 
293,"TVGS có nhất thiết phải giám sát quá trình lấy mẫu, vận chuyển và bàn giao
mẫu cùng với Nhà thầu không?
a. Không nhất thiết, vì TVGS không thể có đủ người để làm các công việc ấy.
b. Bắt buộc, vì công việc này có ảnh hưởng lớn đến tính đúng đắn của phép
thử.
c. Chỉ nên đi vài lần đầu, các lần sau có thể để NT tự làm công việc này.
d. Không cần thiết, vì TVGS chỉ cần kiểm tra quá trình thí nghiệm của NT là
đủ",A 
294,"Công tác giám sát thi công, yêu cầu về kiểm tra kết quả lao dọc và sang ngang
dầm BTCT, Độ sai lệch cho phép đường tim nhịp cầu lao ra so với thiết kế:
a. Không lớn hơn 40mm
b. Không lớn hơn 50mm
c. Không lớn hơn 60mm
d. Không lớn hơn 70mm",A 
295,"Các chỉ tiêu cần quan tâm khi chấp nhận chứng chỉ thí nghiệm cốt thép là gì?
a. Giới hạn chảy, giới hạn bền, độ dãn dài, đường kính uốn và góc uốn
b. Loại, đường kính, giới hạn chảy
c. Loại, đường kính, giới hạn chảy, giới hạn bền, độ dãn dài, đường kính uốn
và góc uốn, tính hàn (khi có mối hàn)
d. Phương án A và B",C 
296,"Trình tự đổ bê tông mặt cắt dầm hộp nào là hợp lý nhất:
a. bản đáy hộp, 2 góc hộp bên dưới, 2 thành hộp, bản nắp hộp
b. bản đáy hộp, 2 thành hộp, bản nắp hộp
c. 2 góc hộp bên dưới, bản đáy hộp, 2 thành hộp, bản nắp hộp
d. 2 góc hộp bên dưới, 2 thành hộp, bản nắp hộp",C 
297,"Việc thử tải xe đúc hẫng cầu BTCT DUL được thực hiện khi nào:
a. Phương án 1: ngay sau khi chế tạo xong xe đúc tại nhà máy chế tạo
b. Phương án 2: sau khi lắp ráp hoàn chỉnh xe đúc tại vị trí trên đốt K0 chưa
bao gồm phần ván khuôn
c. Phương án 3: sau khi lắp ráp hoàn chỉnh xe đúc tại vị trí trên đốt K0 bao
gồm cả phần ván khuôn
d. Phương án 4: cả thử tải trong Nhà máy (Phương án 1) và phương án 3",D 
298,"Khi thi công đúc hẫng đốt K0, dùng loại phụ gia nào là đúng:
a. Phụ gia siêu dẻo, siêu giảm nước, tăng cường độ cao sớm
b. Phụ gia siêu dẻo, siêu giảm nước, kéo dài thời gian ninh kết, tăng cường độ
cao
c. Phụ gia cuốn khí.
d.Phụ gia trợ bơm.",B 
299,"Khi thi công đúc hẫng các đốt dầm và đốt hợp long, dùng loại phụ gia nào là
đúng:
a. Phụ gia siêu dẻo, siêu giảm nước, tăng cường độ cao sớm
b. Phụ gia siêu dẻo, siêu giảm nước, kéo dài thời gian ninh kết, tăng cường độ
cao
c. Phụ gia cuốn khí
d.Phụ gia trợ bơm",A 
300,"Khi thi công đúc đốt hợp long, chọn cấp bê tông thế nào?
a. Giống như cấp bê tông của các đốt đúc hẫng khác
b.Cao hơn ít nhất 10% so với cấp bê tông của các đốt đúc hẫng khác
c. Tùy Tư vấn giám sát quyết định
d.Tùy Chủ đầu tư quyết định",A 
301,"Độ sụt tối thiểu hợp lý của hỗn hợp bê tông khi đúc hẫng là bao nhiêu:
a. Phương án 1: 5 cm
b. Phương án 2: 10 cm
c. Phương án 3: 15 cm
d. Tùy chọn một trong 3 cách nêu trên do Tư vấn giám sát quyết định",B 
302,"Số lượng cọc khoan nhồi cần phải kiểm tra siêu âm trên một công trường cầu
là bao nhiêu:
a. tất cả các cọc
b. ít nhất 50% tổng số cọc
c. do Tư vấn giám sát quyết định
d. kết hợp B và C",D 
303,"Loại vật liệu nào dưới đây có thể sử dụng để đắp nền đường?
a. Đất á cát
b. Đất bùn, đất than bùn
c. Đất mùn lẫn hữu cơ có thành phần hữu cơ quá 10%, đất có lẫn cỏ và rễ cây,
lẫn rác thải sinh hoạt
d. Đất có lẫn thành phần muối dễ hòa tan quá 5%",A 
304,"Công việc nào sau đây không phải là công tác chuẩn bị thi công nền đường?
a. Khôi phục và cố định các cọc định vị tuyến đường thiết kế
b. Xử lý mặt nền tự nhiên trước khi đắp nền
c. Định vị các điểm đặc trưng của nền đường
d. Dọn dẹp mặt bằng thi công",B 
305,"Mục đích của đoạn thi công thử nghiệm nền đường là gì?
a. Khẳng định các thông số chính của công nghệ đầm nén cần đạt được trong
quá trình thi công đại trà
b. Khẳng định các chỉ tiêu và phương pháp kiểm soát chất lượng trong quá
trình thi công
c. Khẳng định công nghệ và phương án tổ chức thi công.
d. Tất cả các đáp án trên",D 
306,"Phương án đắp đất nào được phép sử dụng để đắp đoạn tiếp giáp giữa mố cầu
với nền đường đắp liền kề?
a. Đắp thành từng lớp xiên lấn dần từ phía nền đắp về mố cầu.
b. Đắp thành từng lớp từ dưới lên trên với chiều dày đầm nén từ 20 đến 30 cm
c. Đắp thành từng lớp từ dưới lên trên với chiều dày đầm nén không quá 20
cm.
d. Đắp thành từng lớp từ dưới lên trên với chiều dày đầm nén từ 30 đến 40 cm.",C 
307,"Trong thi công nền đường, đất đào thừa phải đổ ở đâu?
a. Đổ ở một số khu vực nhất định được phép đổ.
b. Đổ ở sông suối và các vị trí trũng gần tuyến đường đang thi công
c. Đổ ở sườn dốc phía dưới nền đường đào
d. Đổ ở khu vực đất canh tác gần tuyến đường đang thi công",A 
308,"Để phục vụ nghiệm thu nền đường cần kiểm tra những nội dung nào dưới đây?
a. Kiểm tra các biên bản đã thực hiện trong quá trình thi công.
b. Kiểm tra các yếu tố hình học của nền đường.
c. Kiểm tra chất lượng công tác gia cố mái taluy nền đường.
d. Tất cả các đáp án trên.",D 
309,"Trong quá trình thi công ấn bấc thấm, với mỗi lần ấn bấc thấm không cần phải
kiểm tra nội dung nào sau đây?
a. Các chỉ tiêu cơ lý của bấc thấm
b. Vị trí và phương thẳng đứng của bấc thấm
c. Chiều dài bấc thấm
d. Phần bấc thấm thừa ra trên mặt tầng đệm cát",A 
310,"Loại lu nào thích hợp để lu lèn mặt đường đá dăm nước?
a. Lu bánh cứng
b. Lu bánh lốp
c. Lu chấn động
d. Lu chân cừu",A 
311,"Kiểm tra độ chặt của lớp móng đá dăm nước ở hiện trường bằng cách nào dưới
đây?
a. Quan sát các vệt hằn của bánh lu trên bề mặt
b. Phương pháp dùng phễu rót cát
c. Phương pháp thử mức độ vỡ của đá rải ra mặt đường khi lu chạy qua
d. Đáp án a và c",D 
312,"Nội dung nào dưới đây không cần thiết phải kiểm tra khi nghiệm thu lớp móng
cấp phối đá dăm?
a. Kích thước hình học (cao độ, độ dốc ngang, chiều rộng, chiều dày)
b. Độ bằng phẳng
c. Độ nhám
d. Độ chặt lu lèn",C 
313,"Để kiểm tra độ chặt lu lèn của lớp cấp phối đá dăm ở hiện trường thường dùng
phương pháp nào dưới đây?
a. Phương pháp đồng vị phóng xạ
b. Phương pháp dùng phễu rót cát
c. Phương pháp dao đai đốt cồn
d. Phương pháp dùng phao Covalep",B 
314,"Để kiểm tra thành phần hạt của cấp phối đá dăm ở hiện trường, có thể dùng
phương pháp nào dưới đây?
a. Phương pháp sử dụng tỷ trọng kế
b. Kiểm tra thông qua chứng chỉ vật liệu của nhà sản xuất
c. Phương pháp sàng
d. Kiểm tra bằng mắt tại hiện trường",C 
315,"Kiểm tra khả năng chống mài mòn của vật liệu cấp phối đá dăm được thực hiện
bằng phương pháp nào?
a. Lấy mẫu thí nghiệm xác định chỉ tiêu LA
b. Dùng búa đập sau đó quan sát đánh giá bằng mắt
c. Quan sát bằng mắt sau khi lu lèn
d. Kiểm tra chỉ tiêu LA từ chứng chỉ vật liệu của nhà sản xuất",A 
316,"Để tránh hiện tượng cấp phối thiên nhiên bị phân tầng trong quá trình vận
chuyển, không dùng biện pháp nào dưới đây?
a. Dùng máy xúc lên xe ô tô vận chuyển
b. Dùng xẻng hất lên xe
c. Dùng sọt chuyển lên xe
d. Đổ vật liệu ở chiều cao không quá 1,0 m.",B 
317,"Chỉ tiêu nào dưới đây cần phải kiểm tra để nghiệm thu lớp móng cấp phối thiên
nhiên?
a. Kích thước hình học
b. Độ bằng phẳng
c. Độ chặt đầm nén
d. Tất cả các đáp án trên",D 
318,"Thí nghiệm trên các mẫu khoan mẫu ở hiện trường không cho phép xác định
được chỉ tiêu nào dưới đây của lớp móng cấp phối gia cố xi măng?
a. Khối lượng thể tích khô của mẫu
b. Cường độ chịu nén
c. Độ bằng phẳng
d. Cường độ ép chẻ",C 
